timestamp,atraccion_id,atraccion_nombre,coord_x,coord_y,velocidad,tiempo_ciclo,visitantes_cola,tiempo_espera,temperatura,ocupacion,estado,velocidad_modelada,limite_izquierdo,limite_derecho,es_continua,velocidad_instantanea,aceleracion,es_maximo,es_minimo
1/3/2024 16:30,1,Dragón Veloz,150,300,20.39,173.94,29,28.02,24.68,97.2,Operativo,61037.0672,216406.9222,216301.6742,False,698.76,4,False,False
1/3/2024 16:30,2,Caballos Mágicos,80,200,3.46,328.11,24,43.75,23.6,67.12,Operativo,216301.6742,61037.0672,565052.1567999999,False,1315.44,4,False,True
1/3/2024 16:30,3,Vista al Cielo,350,350,2.6,530.78,37,109.1,25.6,89.73,Operativo,565052.1567999999,216301.6742,111339.24220000001,False,2126.12,4,False,False
1/3/2024 16:30,4,Remolino,120,150,5.88,235.19,12,15.68,27.58,66.96,Operativo,111339.24220000001,565052.1567999999,116329.81279999999,False,943.76,4,False,False
1/3/2024 16:30,6,Navegante,280,180,6.42,240.42,16,21.37,21.54,76.55,Operativo,116329.81279999999,111339.24220000001,207668.22080000004,False,964.68,4,False,True
1/3/2024 16:30,7,Aventura,180,100,5.04,321.48,32,57.15,24.03,90.91,Operativo,207668.22080000004,116329.81279999999,316827.7952,False,1288.92,4,False,True
1/3/2024 16:30,8,Cascada,300,280,10.42,397.26,34,75.04,30.58,94.82,Operativo,316827.7952,207668.22080000004,356357.57920000004,False,1592.04,4,False,True
1/3/2024 16:30,9,Misterio,250,150,2.99,421.36,23,53.84,25.67,67.58,Operativo,356357.57920000004,316827.7952,781153.8782000002,False,1688.44,4,False,True
1/3/2024 16:30,10,Pequeño Mundo,100,250,1.49,624.21,22,76.29,23.5,89.39,Operativo,781153.8782000002,356357.57920000004,35408.48000000001,False,2499.84,4,False,False
1/3/2024 16:30,5,Torre del Terror,200,250,14.92,132.3,23,16.91,25.08,84.53,Operativo,35408.48000000001,781153.8782000002,873396.4528000001,False,532.2,4,False,False
1/3/2024 16:36,10,Pequeño Mundo,100,250,1.43,660.08,32,117.35,24.62,94.67,Operativo,873396.4528000001,35408.48000000001,101984.1872,False,2643.32,4,False,False
1/3/2024 16:36,7,Aventura,180,100,4.16,225.06,32,40.01,26.83,87.62,Operativo,101984.1872,873396.4528000001,424087.5358,False,903.24,4,False,False
1/3/2024 16:36,9,Misterio,250,150,3.7,459.73,20,51.08,21.6,88.5,Operativo,424087.5358,101984.1872,256761.655,False,1841.92,4,False,False
1/3/2024 16:36,8,Cascada,300,280,7.26,357.55,32,63.56,18.43,81.65,Operativo,256761.655,424087.5358,142272.32319999998,False,1433.2,4,True,False
1/3/2024 16:36,6,Navegante,280,180,8.85,265.96,25,36.94,23.88,100.0,Operativo,142272.32319999998,256761.655,123458.68,False,1066.84,4,True,False
1/3/2024 16:36,4,Remolino,120,150,5.31,247.7,28,38.53,27.29,90.11,Mantenimiento,123458.68,142272.32319999998,844873.8800000001,False,993.8,4,False,False
1/3/2024 16:36,3,Vista al Cielo,350,350,2.55,649.2,33,119.02,23.4,93.4,Operativo,844873.8800000001,123458.68,166537.62219999998,False,2599.8,4,False,False
1/3/2024 16:36,2,Caballos Mágicos,80,200,4.09,287.81,23,36.78,26.73,83.51,Operativo,166537.62219999998,844873.8800000001,94625.07519999999,False,1154.24,4,True,False
1/3/2024 16:36,1,Dragón Veloz,150,300,14.07,216.76,32,38.53,22.67,86.57,Operativo,94625.07519999999,166537.62219999998,35707.13920000001,False,870.04,4,True,False
1/3/2024 16:36,5,Torre del Terror,200,250,12.73,132.86,21,15.5,26.05,83.75,Operativo,35707.13920000001,94625.07519999999,851751.2912000001,False,534.44,4,False,False
1/3/2024 16:42,10,Pequeño Mundo,100,250,1.71,651.84,29,105.02,23.62,81.27,Operativo,851751.2912000001,35707.13920000001,432472.4752,False,2610.36,4,False,False
1/3/2024 16:42,9,Misterio,250,150,2.64,464.26,18,46.43,25.86,76.55,Operativo,432472.4752,851751.2912000001,298320.2032,False,1860.04,4,True,False
1/3/2024 16:42,8,Cascada,300,280,11.14,385.46,39,83.52,26.91,89.5,Operativo,298320.2032,432472.4752,196292.59179999997,False,1544.84,4,True,False
1/3/2024 16:42,7,Aventura,180,100,5.31,312.53,31,53.82,26.16,88.23,Operativo,196292.59179999997,298320.2032,92772.3488,False,1253.12,4,True,False
1/3/2024 16:42,6,Navegante,280,180,9.85,214.62,36,42.92,22.39,81.57,Operativo,92772.3488,196292.59179999997,21949.0,False,861.48,4,True,False
1/3/2024 16:42,5,Torre del Terror,200,250,10.26,104.0,14,8.09,26.99,96.89,Operativo,21949.0,92772.3488,736270.7302,False,419.0,4,False,False
1/3/2024 16:42,3,Vista al Cielo,350,350,2.14,605.99,34,114.47,29.49,80.05,Operativo,736270.7302,21949.0,192303.08779999998,False,2426.96,4,False,False
1/3/2024 16:42,2,Caballos Mágicos,80,200,3.86,309.33,14,24.06,24.36,96.79,Operativo,192303.08779999998,736270.7302,58239.89419999999,False,1240.32,4,True,False
1/3/2024 16:42,1,Dragón Veloz,150,300,20.57,169.89,24,22.65,27.09,96.73,Operativo,58239.89419999999,192303.08779999998,118812.5008,False,682.56,4,False,False
1/3/2024 16:42,4,Remolino,120,150,6.0,242.98,23,31.05,25.29,79.07,Operativo,118812.5008,58239.89419999999,224561.08779999998,False,974.92,4,False,True
1/3/2024 16:48,7,Aventura,180,100,5.51,334.33,16,29.72,27.29,84.47,Operativo,224561.08779999998,118812.5008,494837.29120000004,False,1340.32,4,False,True
1/3/2024 16:48,10,Pequeño Mundo,100,250,1.75,496.66,10,27.59,28.21,77.27,Mantenimiento,494837.29120000004,224561.08779999998,310428.5968,False,1989.64,4,False,False
1/3/2024 16:48,9,Misterio,250,150,3.5,393.22,32,69.91,24.09,82.81,Operativo,310428.5968,494837.29120000004,327390.01119999995,False,1575.88,4,False,False
1/3/2024 16:48,8,Cascada,300,280,8.94,403.84,32,71.79,28.27,97.0,Mantenimiento,327390.01119999995,310428.5968,90997.655,False,1618.36,4,False,False
1/3/2024 16:48,6,Navegante,280,180,7.09,212.55,35,41.33,29.04,72.39,Operativo,90997.655,327390.01119999995,237722.7902,False,853.2,4,False,False
1/3/2024 16:48,2,Caballos Mágicos,80,200,3.77,344.01,35,66.89,23.48,66.41,Operativo,237722.7902,90997.655,122803.64319999999,False,1379.04,4,False,False
1/3/2024 16:48,4,Remolino,120,150,6.7,247.04,22,30.19,24.85,89.89,Mantenimiento,122803.64319999999,237722.7902,35616.3422,False,991.16,4,True,False
1/3/2024 16:48,5,Torre del Terror,200,250,10.22,132.69,24,17.69,22.19,83.22,Operativo,35616.3422,122803.64319999999,65359.46080000001,False,533.76,4,False,False
1/3/2024 16:48,1,Dragón Veloz,150,300,22.2,180.02,33,33.0,22.13,79.11,Operativo,65359.46080000001,35616.3422,539972.1950000001,False,723.08,4,False,True
1/3/2024 16:48,3,Vista al Cielo,350,350,2.11,518.85,14,40.35,26.24,82.86,Operativo,539972.1950000001,65359.46080000001,73172.30080000001,False,2078.4,4,False,False
1/3/2024 16:54,1,Dragón Veloz,150,300,20.93,190.52,28,29.64,24.83,89.11,Operativo,73172.30080000001,539972.1950000001,147950.11580000003,False,765.08,4,False,False
1/3/2024 16:54,2,Caballos Mágicos,80,200,3.88,271.23,38,57.26,29.35,70.74,Operativo,147950.11580000003,73172.30080000001,819383.0848000001,False,1087.92,4,False,True
1/3/2024 16:54,3,Vista al Cielo,350,350,2.24,639.32,19,67.48,30.16,76.04,Operativo,819383.0848000001,147950.11580000003,110350.49919999999,False,2560.28,4,False,False
1/3/2024 16:54,4,Remolino,120,150,6.58,234.14,34,44.23,22.94,76.57,Operativo,110350.49919999999,819383.0848000001,29247.1678,False,939.56,4,True,False
1/3/2024 16:54,5,Torre del Terror,200,250,14.18,120.17,24,16.02,24.1,93.09,Operativo,29247.1678,110350.49919999999,110125.12,False,483.68,4,False,False
1/3/2024 16:54,6,Navegante,280,180,7.42,233.9,23,29.89,25.08,86.04,Operativo,110125.12,29247.1678,212164.85499999998,False,938.6,4,False,True
1/3/2024 16:54,7,Aventura,180,100,4.46,324.95,32,57.77,22.05,84.94,Operativo,212164.85499999998,110125.12,360727.0672,False,1302.8,4,False,True
1/3/2024 16:54,8,Cascada,300,280,10.54,423.94,25,58.88,22.69,90.47,Operativo,360727.0672,212164.85499999998,368068.7152,False,1698.76,4,False,True
1/3/2024 16:54,9,Misterio,250,150,2.95,428.24,35,83.27,18.49,84.92,Operativo,368068.7152,360727.0672,933637.6702,False,1715.96,4,False,True
1/3/2024 16:54,10,Pequeño Mundo,100,250,1.63,682.49,26,98.58,27.78,87.29,Operativo,933637.6702,368068.7152,575132.0,False,2732.96,4,False,False
1/3/2024 17:00,10,Pequeño Mundo,100,250,1.72,535.5,31,92.23,22.6,82.52,Operativo,575132.0,933637.6702,338043.1838,False,2145.0,4,True,False
1/3/2024 17:00,9,Misterio,250,150,2.55,410.37,27,61.55,26.88,85.46,Operativo,338043.1838,575132.0,359047.25499999995,False,1644.48,4,False,False
1/3/2024 17:00,8,Cascada,300,280,9.75,422.95,26,61.09,24.3,100.0,Operativo,359047.25499999995,338043.1838,130206.92,False,1694.8,4,False,False
1/3/2024 17:00,6,Navegante,280,180,8.43,254.4,26,36.75,23.21,100.0,Operativo,130206.92,359047.25499999995,139543.7542,False,1020.6,4,False,False
1/3/2024 17:00,7,Aventura,180,100,5.11,263.39,9,13.17,16.5,93.14,Operativo,139543.7542,130206.92,157319.49819999997,False,1056.56,4,False,True
1/3/2024 17:00,4,Remolino,120,150,4.13,279.71,24,37.3,30.0,80.89,Operativo,157319.49819999997,139543.7542,649826.6752,False,1121.84,4,False,True
1/3/2024 17:00,3,Vista al Cielo,350,350,2.83,569.26,30,94.88,24.07,96.46,Operativo,649826.6752,157319.49819999997,150682.41580000002,False,2280.04,4,False,False
1/3/2024 17:00,2,Caballos Mágicos,80,200,4.24,273.73,41,62.35,21.24,85.22,Mantenimiento,150682.41580000002,649826.6752,83529.89420000001,False,1097.92,4,True,False
1/3/2024 17:00,1,Dragón Veloz,150,300,24.09,203.61,19,21.49,24.24,81.55,Operativo,83529.89420000001,150682.41580000002,36936.05919999999,False,817.44,4,True,False
1/3/2024 17:00,5,Torre del Terror,200,250,12.53,135.14,23,17.27,22.8,95.96,Operativo,36936.05919999999,83529.89420000001,740134.6528,False,543.56,4,False,False
1/3/2024 17:06,10,Pequeño Mundo,100,250,1.59,607.58,18,60.76,30.62,94.78,Operativo,740134.6528,36936.05919999999,397193.8942,False,2433.32,4,False,False
1/3/2024 17:06,9,Misterio,250,150,2.96,444.89,34,84.03,26.07,85.81,Operativo,397193.8942,740134.6528,253931.75979999997,False,1782.56,4,True,False
1/3/2024 17:06,8,Cascada,300,280,10.29,355.57,35,69.14,24.72,100.0,Operativo,253931.75979999997,397193.8942,164374.71980000002,False,1425.28,4,True,False
1/3/2024 17:06,7,Aventura,180,100,4.88,285.93,20,31.77,20.66,91.66,Operativo,164374.71980000002,253931.75979999997,109225.9072,False,1146.72,4,True,False
1/3/2024 17:06,6,Navegante,280,180,8.24,232.94,32,41.41,26.3,79.91,Operativo,109225.9072,164374.71980000002,23918.719999999998,False,934.76,4,True,False
1/3/2024 17:06,5,Torre del Terror,200,250,10.81,108.6,15,9.05,23.55,84.17,Operativo,23918.719999999998,109225.9072,577687.3822000001,False,437.4,4,False,False
1/3/2024 17:06,3,Vista al Cielo,350,350,2.54,536.69,38,113.3,22.11,91.93,Operativo,577687.3822000001,23918.719999999998,201629.0752,False,2149.76,4,False,False
1/3/2024 17:06,2,Caballos Mágicos,80,200,3.92,316.76,3,5.28,21.3,94.58,Operativo,201629.0752,577687.3822000001,61709.72,False,1270.04,4,True,False
1/3/2024 17:06,1,Dragón Veloz,150,300,23.7,174.9,24,23.32,23.59,92.18,Operativo,61709.72,201629.0752,90375.8848,False,702.6,4,False,False
1/3/2024 17:06,4,Remolino,120,150,7.28,211.82,22,25.89,27.69,96.3,Operativo,90375.8848,61709.72,295761.28,False,850.28,4,False,True
1/3/2024 17:12,8,Cascada,300,280,11.14,383.8,17,36.25,27.34,75.34,Operativo,295761.28,90375.8848,931316.0992,False,1538.2,4,False,True
1/3/2024 17:12,10,Pequeño Mundo,100,250,1.76,681.64,30,113.61,25.07,92.38,Mantenimiento,931316.0992,295761.28,371922.50080000004,False,2729.56,4,False,False
1/3/2024 17:12,9,Misterio,250,150,2.8,430.48,18,43.05,24.24,95.29,Operativo,371922.50080000004,931316.0992,166722.35180000003,False,1724.92,4,True,False
1/3/2024 17:12,6,Navegante,280,180,7.71,287.97,50,79.99,24.5,76.73,Operativo,166722.35180000003,371922.50080000004,166514.5382,False,1154.88,4,True,False
1/3/2024 17:12,7,Aventura,180,100,4.66,287.79,24,38.37,25.88,70.03,Operativo,166514.5382,166722.35180000003,116435.9518,False,1154.16,4,True,False
1/3/2024 17:12,4,Remolino,120,150,7.17,240.53,35,46.77,25.58,78.49,Operativo,116435.9518,166514.5382,66806.31019999999,False,965.12,4,True,False
1/3/2024 17:12,1,Dragón Veloz,150,300,21.81,182.01,40,40.45,26.55,85.26,Operativo,66806.31019999999,116435.9518,153517.28,False,731.04,4,False,False
1/3/2024 17:12,2,Caballos Mágicos,80,200,3.85,276.3,29,44.52,25.1,100.0,Operativo,153517.28,66806.31019999999,32109.655,False,1108.2,4,False,False
1/3/2024 17:12,5,Torre del Terror,200,250,12.78,125.95,30,20.99,26.24,100.0,Operativo,32109.655,153517.28,714637.9102,False,506.8,4,False,False
1/3/2024 17:12,3,Vista al Cielo,350,350,2.04,597.01,19,63.02,26.42,87.91,Operativo,714637.9102,32109.655,75929.12620000001,False,2391.04,4,False,False
1/3/2024 17:18,1,Dragón Veloz,150,300,14.2,194.09,29,31.27,28.61,74.05,Operativo,75929.12620000001,714637.9102,168877.34779999996,False,779.36,4,False,False
1/3/2024 17:18,2,Caballos Mágicos,80,200,2.41,289.83,41,66.02,24.7,64.07,Operativo,168877.34779999996,75929.12620000001,631040.1232,False,1162.32,4,False,True
1/3/2024 17:18,3,Vista al Cielo,350,350,2.62,560.96,9,28.05,24.49,82.34,Mantenimiento,631040.1232,168877.34779999996,96381.9358,False,2246.84,4,False,False
1/3/2024 17:18,4,Remolino,120,150,6.08,218.77,24,29.17,19.32,81.14,Operativo,96381.9358,631040.1232,18961.8142,False,878.08,4,True,False
1/3/2024 17:18,5,Torre del Terror,200,250,12.73,96.61,9,4.83,27.22,90.07,Operativo,18961.8142,96381.9358,96891.895,False,389.44,4,False,False
1/3/2024 17:18,6,Navegante,280,180,7.94,219.35,21,25.59,29.75,82.42,Operativo,96891.895,18961.8142,166087.77280000004,False,880.4,4,False,True
1/3/2024 17:18,7,Aventura,180,100,5.66,287.42,37,59.08,19.26,91.59,Operativo,166087.77280000004,96891.895,242170.11680000005,False,1152.68,4,False,True
1/3/2024 17:18,8,Cascada,300,280,8.64,347.22,34,65.59,23.98,93.67,Operativo,242170.11680000005,166087.77280000004,334582.2352,False,1391.88,4,False,True
1/3/2024 17:18,9,Misterio,250,150,3.45,408.26,28,63.51,24.45,76.54,Operativo,334582.2352,242170.11680000005,823202.3422,False,1636.04,4,False,True
1/3/2024 17:18,10,Pequeño Mundo,100,250,1.6,640.81,28,99.68,19.88,88.32,Operativo,823202.3422,334582.2352,30035.9782,False,2566.24,4,False,False
1/3/2024 17:24,5,Torre del Terror,200,250,12.8,121.79,41,27.74,32.03,93.71,Operativo,30035.9782,823202.3422,787415.9782000001,False,490.16,4,False,False
1/3/2024 17:24,10,Pequeño Mundo,100,250,1.79,626.71,22,76.6,28.62,91.09,Mantenimiento,787415.9782000001,30035.9782,285983.59419999993,False,2509.84,4,False,False
1/3/2024 17:24,9,Misterio,250,150,2.96,377.39,16,33.55,26.3,78.19,Operativo,285983.59419999993,787415.9782000001,262613.4142,False,1512.56,4,True,False
1/3/2024 17:24,8,Cascada,300,280,8.97,361.61,42,84.37,32.78,96.38,Operativo,262613.4142,285983.59419999993,125213.96320000001,False,1449.44,4,True,False
1/3/2024 17:24,7,Aventura,180,100,4.75,249.46,31,42.96,24.89,86.47,Operativo,125213.96320000001,262613.4142,701524.0,False,1000.84,4,False,False
1/3/2024 17:24,3,Vista al Cielo,350,350,2.61,591.5,41,134.73,26.59,63.22,Operativo,701524.0,125213.96320000001,122863.12,False,2369.0,4,False,False
1/3/2024 17:24,4,Remolino,120,150,5.98,247.1,33,45.3,25.14,72.22,Operativo,122863.12,701524.0,152035.88319999998,False,991.4,4,False,False
1/3/2024 17:24,2,Caballos Mágicos,80,200,4.05,274.96,15,22.91,25.74,100.0,Operativo,152035.88319999998,122863.12,50820.595,False,1102.84,4,False,False
1/3/2024 17:24,1,Dragón Veloz,150,300,22.17,158.65,35,30.85,26.86,65.89,Operativo,50820.595,152035.88319999998,109637.5888,False,637.6,4,False,False
1/3/2024 17:24,6,Navegante,280,180,8.95,233.38,32,41.49,21.86,76.71,Operativo,109637.5888,50820.595,695543.2318000001,False,936.52,4,False,True
1/3/2024 17:30,10,Pequeño Mundo,100,250,1.71,588.97,31,101.43,26.17,85.01,Operativo,695543.2318000001,109637.5888,71680.42719999999,False,2358.88,4,False,False
1/3/2024 17:30,1,Dragón Veloz,150,300,17.87,188.56,36,37.71,23.58,77.28,Mantenimiento,71680.42719999999,695543.2318000001,156747.88,False,757.24,4,False,False
1/3/2024 17:30,2,Caballos Mágicos,80,200,4.8,279.2,32,49.64,21.96,68.13,Operativo,156747.88,71680.42719999999,720387.9261999999,False,1119.8,4,False,True
1/3/2024 17:30,3,Vista al Cielo,350,350,2.08,599.41,13,43.29,21.64,91.71,Operativo,720387.9261999999,156747.88,86290.76320000002,False,2400.64,4,False,False
1/3/2024 17:30,4,Remolino,120,150,6.88,206.96,15,17.25,26.14,80.55,Operativo,86290.76320000002,720387.9261999999,22863.371199999998,False,830.84,4,True,False
1/3/2024 17:30,5,Torre del Terror,200,250,11.26,106.16,32,18.87,22.53,79.82,Operativo,22863.371199999998,86290.76320000002,118539.68,False,427.64,4,False,False
1/3/2024 17:30,6,Navegante,280,180,9.33,242.7,38,51.24,23.74,73.69,Operativo,118539.68,22863.371199999998,230565.11679999996,False,973.8,4,False,True
1/3/2024 17:30,7,Aventura,180,100,5.61,338.78,46,86.58,25.92,90.87,Operativo,230565.11679999996,118539.68,295300.0,False,1358.12,4,False,True
1/3/2024 17:30,8,Cascada,300,280,11.3,383.5,38,80.96,24.78,76.42,Operativo,295300.0,230565.11679999996,216117.55180000004,False,1537.0,4,False,False
1/3/2024 17:30,9,Misterio,250,150,3.64,327.97,45,81.99,28.37,80.4,Operativo,216117.55180000004,295300.0,358979.4662,False,1314.88,4,False,False
1/3/2024 17:36,9,Misterio,250,150,3.11,422.91,31,72.84,32.18,64.01,Operativo,358979.4662,216117.55180000004,138320.83580000003,False,1694.64,4,False,False
1/3/2024 17:36,2,Caballos Mágicos,80,200,3.64,262.23,37,53.9,28.07,80.97,Operativo,138320.83580000003,358979.4662,214385.395,False,1051.92,4,False,False
1/3/2024 17:36,8,Cascada,300,280,6.94,326.65,20,36.29,25.43,87.81,Operativo,214385.395,138320.83580000003,600831.0950000001,False,1309.6,4,False,True
1/3/2024 17:36,10,Pequeño Mundo,100,250,1.74,547.35,5,15.2,25.94,100.0,Operativo,600831.0950000001,214385.395,134715.51679999995,False,2192.4,4,False,False
1/3/2024 17:36,7,Aventura,180,100,3.92,258.78,43,61.82,25.35,88.9,Operativo,134715.51679999995,600831.0950000001,48395.48000000001,False,1038.12,4,True,False
1/3/2024 17:36,1,Dragón Veloz,150,300,22.46,154.8,35,30.1,24.38,85.83,Operativo,48395.48000000001,134715.51679999995,30984.458199999997,False,622.2,4,True,False
1/3/2024 17:36,5,Torre del Terror,200,250,11.81,123.71,23,15.81,24.29,75.61,Operativo,30984.458199999997,48395.48000000001,127274.09019999999,False,497.84,4,False,False
1/3/2024 17:36,4,Remolino,120,150,5.29,251.51,29,40.52,21.6,83.48,Operativo,127274.09019999999,30984.458199999997,913793.6422000001,False,1009.04,4,False,True
1/3/2024 17:36,3,Vista al Cielo,350,350,2.47,675.19,37,138.79,27.91,88.27,Operativo,913793.6422000001,127274.09019999999,99729.655,False,2703.76,4,False,False
1/3/2024 17:36,6,Navegante,280,180,9.12,222.55,1,1.24,23.34,98.09,Operativo,99729.655,913793.6422000001,690198.8800000001,False,893.2,4,False,False
1/3/2024 17:42,10,Pequeño Mundo,100,250,1.56,586.7,32,104.3,24.02,92.41,Operativo,690198.8800000001,99729.655,433831.3702,False,2349.8,4,False,False
1/3/2024 17:42,9,Misterio,250,150,3.53,464.99,9,23.25,24.93,96.22,Operativo,433831.3702,690198.8800000001,216867.68320000003,False,1862.96,4,True,False
1/3/2024 17:42,8,Cascada,300,280,8.78,328.54,39,71.18,22.47,86.33,Operativo,216867.68320000003,433831.3702,200855.09499999997,False,1317.16,4,True,False
1/3/2024 17:42,7,Aventura,180,100,5.24,316.15,37,64.99,32.18,100.0,Operativo,200855.09499999997,216867.68320000003,116252.65120000001,False,1267.6,4,True,False
1/3/2024 17:42,6,Navegante,280,180,6.77,240.34,17,22.7,26.47,94.89,Operativo,116252.65120000001,200855.09499999997,25060.524800000003,False,964.36,4,True,False
1/3/2024 17:42,5,Torre del Terror,200,250,11.91,111.18,28,17.29,20.2,100.0,Operativo,25060.524800000003,116252.65120000001,116919.0118,False,447.72,4,False,False
1/3/2024 17:42,4,Remolino,120,150,5.99,241.03,34,45.53,27.0,84.37,Operativo,116919.0118,25060.524800000003,831434.7902,False,967.12,4,False,True
1/3/2024 17:42,3,Vista al Cielo,350,350,2.88,644.01,30,107.34,24.29,85.77,Mantenimiento,831434.7902,116919.0118,232675.00779999996,False,2579.04,4,False,False
1/3/2024 17:42,2,Caballos Mágicos,80,200,3.83,340.33,42,79.41,24.07,97.28,Operativo,232675.00779999996,831434.7902,54771.1358,False,1364.32,4,True,False
1/3/2024 17:42,1,Dragón Veloz,150,300,22.02,164.73,25,22.88,23.64,67.04,Operativo,54771.1358,232675.00779999996,732731.6317999999,False,661.92,4,False,False
1/3/2024 17:48,10,Pequeño Mundo,100,250,1.64,604.53,19,63.81,25.74,75.05,Operativo,732731.6317999999,54771.1358,390413.6998,False,2421.12,4,False,False
1/3/2024 17:48,9,Misterio,250,150,3.61,441.07,32,78.41,25.23,89.0,Operativo,390413.6998,732731.6317999999,303860.7718,False,1767.28,4,True,False
1/3/2024 17:48,8,Cascada,300,280,8.25,389.03,23,49.71,25.17,78.28,Operativo,303860.7718,390413.6998,247628.8688,False,1559.12,4,True,False
1/3/2024 17:48,7,Aventura,180,100,3.96,351.12,28,54.62,23.96,93.89,Mantenimiento,247628.8688,303860.7718,145436.90620000003,False,1407.48,4,True,False
1/3/2024 17:48,6,Navegante,280,180,8.51,268.91,31,46.31,26.88,82.23,Operativo,145436.90620000003,247628.8688,154349.555,False,1078.64,4,False,False
1/3/2024 17:48,4,Remolino,120,150,5.16,277.05,30,46.17,30.23,100.0,Operativo,154349.555,145436.90620000003,764099.0950000001,False,1111.2,4,False,True
1/3/2024 17:48,3,Vista al Cielo,350,350,2.39,617.35,18,61.74,24.34,91.1,Operativo,764099.0950000001,154349.555,118773.50720000001,False,2472.4,4,False,False
1/3/2024 17:48,2,Caballos Mágicos,80,200,4.52,242.94,17,22.94,25.43,87.27,Operativo,118773.50720000001,764099.0950000001,65598.295,False,974.76,4,True,False
1/3/2024 17:48,1,Dragón Veloz,150,300,21.77,180.35,28,28.05,23.73,81.95,Operativo,65598.295,118773.50720000001,23297.3278,False,724.4,4,True,False
1/3/2024 17:48,5,Torre del Terror,200,250,12.13,107.17,39,23.22,31.97,84.83,Operativo,23297.3278,65598.295,29455.519999999997,False,431.68,4,False,False
1/3/2024 17:54,5,Torre del Terror,200,250,9.63,120.6,34,22.78,27.19,78.08,Operativo,29455.519999999997,23297.3278,48345.7168,False,485.4,4,False,True
1/3/2024 17:54,1,Dragón Veloz,150,300,19.9,154.72,28,24.07,26.56,100.0,Operativo,48345.7168,29455.519999999997,155362.40319999997,False,621.88,4,False,True
1/3/2024 17:54,2,Caballos Mágicos,80,200,3.71,277.96,13,20.07,24.02,75.63,Operativo,155362.40319999997,48345.7168,626599.2208,False,1114.84,4,False,True
1/3/2024 17:54,3,Vista al Cielo,350,350,2.61,558.98,27,83.85,24.96,86.5,Operativo,626599.2208,155362.40319999997,108265.22619999999,False,2238.92,4,False,False
1/3/2024 17:54,4,Remolino,120,150,6.48,231.91,31,39.94,26.56,89.26,Operativo,108265.22619999999,626599.2208,106310.48000000001,False,930.64,4,True,False
1/3/2024 17:54,6,Navegante,280,180,7.34,229.8,40,51.07,25.57,96.99,Mantenimiento,106310.48000000001,108265.22619999999,173358.37120000005,False,922.2,4,False,False
1/3/2024 17:54,7,Aventura,180,100,4.73,293.66,37,60.36,25.98,100.0,Operativo,173358.37120000005,106310.48000000001,258254.34619999994,False,1177.64,4,False,True
1/3/2024 17:54,8,Cascada,300,280,8.58,358.59,12,23.91,25.36,76.63,Operativo,258254.34619999994,173358.37120000005,278679.7918,False,1437.36,4,False,True
1/3/2024 17:54,9,Misterio,250,150,3.13,372.53,32,66.23,18.78,84.08,Operativo,278679.7918,258254.34619999994,600305.0342,False,1493.12,4,False,True
1/3/2024 17:54,10,Pequeño Mundo,100,250,1.6,547.11,44,133.74,22.02,79.46,Operativo,600305.0342,278679.7918,218266.12000000002,False,2191.44,4,False,False
1/3/2024 18:00,8,Cascada,300,280,10.21,329.6,36,65.92,25.09,61.71,Operativo,218266.12000000002,600305.0342,144070.2592,False,1321.4,4,True,False
1/3/2024 18:00,7,Aventura,180,100,4.86,267.64,28,41.63,26.2,88.6,Operativo,144070.2592,218266.12000000002,800470.6142,False,1073.56,4,False,False
1/3/2024 18:00,10,Pequeño Mundo,100,250,1.68,631.89,48,168.5,22.79,100.0,Operativo,800470.6142,144070.2592,291454.7302,False,2530.56,4,False,False
1/3/2024 18:00,9,Misterio,250,150,3.11,380.99,59,124.88,21.78,80.71,Operativo,291454.7302,800470.6142,79788.0208,False,1526.96,4,True,False
1/3/2024 18:00,6,Navegante,280,180,8.77,198.98,42,46.43,25.32,98.88,Operativo,79788.0208,291454.7302,53037.6062,False,798.92,4,True,False
1/3/2024 18:00,1,Dragón Veloz,150,300,18.96,162.09,35,31.52,30.4,71.98,Operativo,53037.6062,79788.0208,110717.2318,False,651.36,4,False,False
1/3/2024 18:00,4,Remolino,120,150,6.37,234.53,44,57.33,22.33,69.78,Operativo,110717.2318,53037.6062,752964.7078000001,False,941.12,4,False,True
1/3/2024 18:00,3,Vista al Cielo,350,350,2.29,612.83,20,68.09,30.19,78.65,Operativo,752964.7078000001,110717.2318,197887.28,False,2454.32,4,False,False
1/3/2024 18:00,2,Caballos Mágicos,80,200,3.07,313.8,32,55.79,22.64,71.06,Operativo,197887.28,752964.7078000001,34777.99420000001,False,1258.2,4,True,False
1/3/2024 18:00,5,Torre del Terror,200,250,10.73,131.11,26,18.94,23.47,86.49,Operativo,34777.99420000001,197887.28,892451.875,False,527.44,4,False,False
1/3/2024 18:06,10,Pequeño Mundo,100,250,1.68,667.25,24,88.97,26.79,67.75,Operativo,892451.875,34777.99420000001,402182.8048,False,2672.0,4,False,False
1/3/2024 18:06,9,Misterio,250,150,2.94,447.68,40,99.48,26.8,100.0,Operativo,402182.8048,892451.875,321317.2198,False,1793.72,4,True,False
1/3/2024 18:06,8,Cascada,300,280,10.44,400.07,19,42.23,26.83,64.2,Operativo,321317.2198,402182.8048,207977.67680000004,False,1603.28,4,True,False
1/3/2024 18:06,7,Aventura,180,100,4.0,321.72,42,75.07,32.76,73.0,Operativo,207977.67680000004,321317.2198,101208.87999999999,False,1289.88,4,True,False
