timestamp,atraccion_id,atraccion_nombre,coord_x,coord_y,velocidad,tiempo_ciclo,visitantes_cola,tiempo_espera,temperatura,ocupacion,estado
1/3/2024 21:12,4,Remolino,120,150,5.18,194.18,37,39.92,28.36,71.31,Operativo
1/3/2024 21:18,10,Pequeño Mundo,100,250,1.87,500.88,27,75.13,23.5,85.05,Operativo
1/3/2024 21:18,9,Misterio,250,150,3.04,441.68,23,56.44,23.17,79.72,Operativo
1/3/2024 21:18,8,Cascada,300,280,10.35,339.76,30,56.63,27.17,67.27,Mantenimiento
1/3/2024 21:18,7,Aventura,180,100,4.51,298.66,43,71.35,19.2,85.23,Operativo
1/3/2024 21:18,6,Navegante,280,180,7.63,251.38,36,50.28,23.61,81.22,Operativo
1/3/2024 21:18,5,Torre del Terror,200,250,13.97,108.62,40,24.14,23.7,100.0,Operativo
1/3/2024 21:18,3,Vista al Cielo,350,350,2.33,592.36,31,102.02,24.11,91.33,Operativo
1/3/2024 21:18,2,Caballos Mágicos,80,200,4.6,298.05,57,94.38,20.01,91.2,Operativo
1/3/2024 21:18,1,Dragón Veloz,150,300,20.13,195.58,25,27.16,30.03,70.39,Operativo
1/3/2024 21:18,4,Remolino,120,150,6.09,244.21,10,13.57,28.29,64.87,Operativo
1/3/2024 21:24,8,Cascada,300,280,10.42,288.68,25,40.09,32.28,79.25,Cerrado
1/3/2024 21:24,10,Pequeño Mundo,100,250,1.58,694.5,37,142.76,25.42,100.0,Operativo
1/3/2024 21:24,9,Misterio,250,150,3.17,461.63,37,94.89,25.89,89.5,Operativo
1/3/2024 21:24,6,Navegante,280,180,8.6,224.68,40,49.93,22.9,89.15,Operativo
1/3/2024 21:24,7,Aventura,180,100,4.99,289.23,37,59.45,22.21,85.43,Operativo
1/3/2024 21:24,4,Remolino,120,150,6.35,211.48,49,57.57,24.93,77.18,Operativo
1/3/2024 21:24,5,Torre del Terror,200,250,13.63,120.46,25,16.73,24.26,83.32,Operativo
1/3/2024 21:24,3,Vista al Cielo,350,350,2.75,553.5,21,64.57,23.79,87.72,Operativo
1/3/2024 21:24,2,Caballos Mágicos,80,200,3.63,323.62,39,70.12,23.19,73.99,Operativo
1/3/2024 21:24,1,Dragón Veloz,150,300,20.77,188.56,35,36.67,17.04,98.66,Operativo
1/3/2024 21:30,9,Misterio,250,150,3.49,496.43,29,79.98,26.95,79.16,Mantenimiento
1/3/2024 21:30,8,Cascada,300,280,8.72,394.85,39,85.55,26.31,89.01,Operativo
1/3/2024 21:30,7,Aventura,180,100,4.73,300.45,10,16.69,20.59,88.36,Operativo
1/3/2024 21:30,6,Navegante,280,180,7.0,235.49,26,34.01,23.14,78.05,Operativo
1/3/2024 21:30,10,Pequeño Mundo,100,250,2.09,600.13,21,70.02,28.06,91.53,Operativo
1/3/2024 21:30,4,Remolino,120,150,5.5,279.34,40,62.08,27.43,83.06,Operativo
1/3/2024 21:30,3,Vista al Cielo,350,350,2.73,463.52,27,69.53,34.35,84.88,Operativo
1/3/2024 21:30,2,Caballos Mágicos,80,200,3.81,352.19,30,58.7,19.69,74.13,Operativo
1/3/2024 21:30,1,Dragón Veloz,150,300,20.7,206.81,17,19.53,28.46,100.0,Operativo
1/3/2024 21:30,5,Torre del Terror,200,250,11.06,135.44,27,20.32,25.83,75.67,Operativo
1/3/2024 21:36,10,Pequeño Mundo,100,250,1.21,687.94,22,84.08,21.25,75.22,Operativo
1/3/2024 21:36,9,Misterio,250,150,2.78,379.16,25,52.66,22.73,87.24,Operativo
1/3/2024 21:36,8,Cascada,300,280,8.98,355.17,19,37.49,30.94,85.73,Operativo
1/3/2024 21:36,7,Aventura,180,100,4.31,268.24,22,32.78,28.36,78.39,Operativo
1/3/2024 21:36,6,Navegante,280,180,7.98,206.67,27,31.0,24.53,84.35,Operativo
1/3/2024 21:36,5,Torre del Terror,200,250,13.87,107.32,40,23.85,28.14,93.63,Operativo
1/3/2024 21:36,3,Vista al Cielo,350,350,2.83,557.77,19,58.88,24.8,84.17,Operativo
1/3/2024 21:36,2,Caballos Mágicos,80,200,3.58,314.41,27,47.16,24.52,92.08,Operativo
1/3/2024 21:36,1,Dragón Veloz,150,300,19.63,168.18,38,35.5,25.24,86.83,Operativo
1/3/2024 21:36,4,Remolino,120,150,7.02,238.06,29,38.35,24.97,75.53,Operativo
1/3/2024 21:42,7,Aventura,180,100,4.08,358.31,22,43.79,26.99,95.6,Operativo
1/3/2024 21:42,9,Misterio,250,150,3.28,422.44,26,61.02,19.27,89.7,Operativo
1/3/2024 21:42,8,Cascada,300,280,8.93,347.87,45,86.97,22.64,99.98,Operativo
1/3/2024 21:42,6,Navegante,280,180,9.42,274.8,17,25.95,22.37,91.8,Operativo
1/3/2024 21:42,10,Pequeño Mundo,100,250,1.99,622.47,39,134.87,27.54,81.58,Operativo
1/3/2024 21:42,4,Remolino,120,150,5.01,280.17,30,46.7,23.76,78.99,Operativo
1/3/2024 21:42,1,Dragón Veloz,150,300,21.59,177.88,25,24.71,25.73,89.75,Operativo
1/3/2024 21:42,5,Torre del Terror,200,250,11.32,107.79,21,12.57,21.14,76.0,Operativo
1/3/2024 21:42,3,Vista al Cielo,350,350,3.11,683.73,32,121.55,25.9,84.63,Operativo
1/3/2024 21:42,2,Caballos Mágicos,80,200,4.35,289.08,42,67.45,25.2,69.73,Operativo
1/3/2024 21:48,10,Pequeño Mundo,100,250,1.73,648.44,30,108.07,31.63,98.06,Operativo
1/3/2024 21:48,9,Misterio,250,150,3.02,432.35,22,52.84,24.83,69.86,Operativo
1/3/2024 21:48,8,Cascada,300,280,8.19,309.41,31,53.29,21.31,85.3,Operativo
1/3/2024 21:48,6,Navegante,280,180,6.24,221.5,44,54.14,22.31,54.69,Operativo
1/3/2024 21:48,7,Aventura,180,100,4.12,330.88,12,22.06,26.62,81.73,Operativo
1/3/2024 21:48,4,Remolino,120,150,6.25,263.61,27,39.54,27.02,67.85,Operativo
1/3/2024 21:48,3,Vista al Cielo,350,350,2.51,681.93,23,87.14,26.72,83.9,Operativo
1/3/2024 21:48,2,Caballos Mágicos,80,200,4.04,281.41,21,32.83,34.83,90.4,Operativo
1/3/2024 21:48,1,Dragón Veloz,150,300,19.21,185.66,34,35.07,27.5,97.83,Operativo
1/3/2024 21:48,5,Torre del Terror,200,250,13.58,121.17,27,18.18,26.2,100.0,Mantenimiento
1/3/2024 21:54,10,Pequeño Mundo,100,250,1.62,588.91,36,117.78,22.39,84.23,Operativo
1/3/2024 21:54,9,Misterio,250,150,2.99,509.23,2,5.66,24.46,100.0,Operativo
1/3/2024 21:54,8,Cascada,300,280,8.85,360.81,7,14.03,24.63,81.27,Operativo
1/3/2024 21:54,7,Aventura,180,100,4.66,308.87,24,41.18,24.06,81.62,Operativo
1/3/2024 21:54,6,Navegante,280,180,9.73,240.64,38,50.8,23.38,63.36,Operativo
1/3/2024 21:54,5,Torre del Terror,200,250,13.42,116.33,17,10.99,28.82,84.05,Operativo
1/3/2024 21:54,3,Vista al Cielo,350,350,2.21,519.12,23,66.33,24.9,73.19,Operativo
1/3/2024 21:54,2,Caballos Mágicos,80,200,4.24,269.34,19,28.43,28.14,75.54,Operativo
1/3/2024 21:54,1,Dragón Veloz,150,300,21.94,171.29,42,39.97,24.24,80.42,Operativo
1/3/2024 21:54,4,Remolino,120,150,5.48,215.81,33,39.56,26.02,82.06,Operativo
1/3/2024 22:00,10,Pequeño Mundo,100,250,1.6,591.58,24,78.88,28.75,75.66,Operativo
1/3/2024 22:00,9,Misterio,250,150,2.59,371.53,38,78.43,25.79,98.14,Operativo
1/3/2024 22:00,8,Cascada,300,280,8.42,402.62,33,73.81,25.63,80.33,Operativo
1/3/2024 22:00,7,Aventura,180,100,5.28,340.47,40,75.66,26.41,85.12,Operativo
1/3/2024 22:00,6,Navegante,280,180,6.92,190.82,26,27.56,24.9,79.83,Mantenimiento
1/3/2024 22:00,5,Torre del Terror,200,250,13.89,127.4,30,21.23,23.68,79.71,Operativo
1/3/2024 22:00,3,Vista al Cielo,350,350,2.7,504.85,31,86.95,26.35,84.27,Operativo
1/3/2024 22:00,2,Caballos Mágicos,80,200,3.77,295.98,16,26.31,25.72,100.0,Operativo
1/3/2024 22:00,1,Dragón Veloz,150,300,18.0,171.02,47,44.65,32.21,87.17,Operativo
1/3/2024 22:00,4,Remolino,120,150,5.77,235.54,35,45.8,24.19,96.43,Operativo
1/3/2024 22:06,7,Aventura,180,100,4.72,284.73,34,53.78,22.45,88.06,Operativo
1/3/2024 22:06,9,Misterio,250,150,2.88,403.55,45,100.89,21.76,86.63,Operativo
1/3/2024 22:06,8,Cascada,300,280,8.72,358.42,26,51.77,24.96,80.82,Operativo
1/3/2024 22:06,6,Navegante,280,180,7.9,223.83,44,54.71,27.85,68.07,Operativo
1/3/2024 22:06,10,Pequeño Mundo,100,250,1.9,561.39,20,62.38,23.52,78.33,Operativo
1/3/2024 22:06,4,Remolino,120,150,6.93,205.11,29,33.05,27.67,95.57,Operativo
1/3/2024 22:06,1,Dragón Veloz,150,300,20.91,149.02,26,21.53,21.33,96.77,Operativo
1/3/2024 22:06,5,Torre del Terror,200,250,12.59,122.04,21,14.24,26.82,77.45,Operativo
1/3/2024 22:06,3,Vista al Cielo,350,350,1.75,598.15,24,79.75,20.71,96.89,Operativo
1/3/2024 22:06,2,Caballos Mágicos,80,200,3.71,311.36,24,41.51,20.53,78.52,Operativo
1/3/2024 22:12,1,Dragón Veloz,150,300,26.8,195.2,41,44.46,26.48,68.94,Operativo
1/3/2024 22:12,2,Caballos Mágicos,80,200,4.2,321.36,20,35.71,24.3,99.76,Operativo
1/3/2024 22:12,3,Vista al Cielo,350,350,2.07,578.3,44,141.36,19.51,64.32,Operativo
1/3/2024 22:12,4,Remolino,120,150,6.47,245.25,42,57.23,19.7,80.93,Operativo
1/3/2024 22:12,5,Torre del Terror,200,250,13.66,115.39,29,18.59,26.45,95.84,Operativo
1/3/2024 22:12,6,Navegante,280,180,7.67,203.45,32,36.17,25.66,100.0,Operativo
1/3/2024 22:12,7,Aventura,180,100,4.4,319.89,38,67.53,26.93,74.7,Operativo
1/3/2024 22:12,8,Cascada,300,280,9.02,286.17,23,36.57,21.01,87.34,Operativo
1/3/2024 22:12,9,Misterio,250,150,2.86,388.82,27,58.32,14.2,77.99,Operativo
1/3/2024 22:12,10,Pequeño Mundo,100,250,1.42,656.3,37,134.91,30.39,81.84,Operativo
1/3/2024 22:18,10,Pequeño Mundo,100,250,1.7,536.68,47,140.13,23.96,82.18,Operativo
1/3/2024 22:18,9,Misterio,250,150,3.04,420.08,31,72.35,19.98,100.0,Mantenimiento
1/3/2024 22:18,8,Cascada,300,280,7.88,416.72,21,48.62,25.21,92.12,Operativo
1/3/2024 22:18,6,Navegante,280,180,8.33,253.19,23,32.35,21.95,79.95,Operativo
1/3/2024 22:18,7,Aventura,180,100,4.7,343.15,31,59.1,25.04,100.0,Operativo
1/3/2024 22:18,4,Remolino,120,150,5.51,235.31,35,45.75,24.94,75.22,Operativo
1/3/2024 22:18,1,Dragón Veloz,150,300,18.75,189.77,27,28.47,24.41,89.1,Operativo
1/3/2024 22:18,5,Torre del Terror,200,250,10.91,109.47,33,20.07,21.0,82.53,Operativo
1/3/2024 22:18,3,Vista al Cielo,350,350,2.71,515.46,34,97.37,27.55,93.92,Operativo
1/3/2024 22:18,2,Caballos Mágicos,80,200,3.7,321.12,38,67.79,29.82,94.03,Operativo
1/3/2024 22:24,10,Pequeño Mundo,100,250,1.23,627.13,16,55.74,29.26,76.78,Operativo
1/3/2024 22:24,9,Misterio,250,150,3.23,470.13,16,41.79,24.04,86.44,Operativo
1/3/2024 22:24,8,Cascada,300,280,8.83,330.35,29,53.22,19.27,91.88,Operativo
1/3/2024 22:24,6,Navegante,280,180,8.6,224.72,33,41.2,28.32,82.04,Operativo
1/3/2024 22:24,7,Aventura,180,100,4.86,378.21,31,65.14,25.18,86.06,Operativo
1/3/2024 22:24,4,Remolino,120,150,6.89,237.08,44,57.95,29.62,87.08,Operativo
1/3/2024 22:24,3,Vista al Cielo,350,350,1.98,522.11,43,124.73,27.14,74.74,Operativo
1/3/2024 22:24,2,Caballos Mágicos,80,200,4.16,284.03,37,58.38,27.39,100.0,Operativo
1/3/2024 22:24,1,Dragón Veloz,150,300,23.55,185.28,37,38.09,29.18,85.22,Operativo
1/3/2024 22:24,5,Torre del Terror,200,250,13.34,117.55,27,17.63,26.33,93.16,Operativo
1/3/2024 22:30,10,Pequeño Mundo,100,250,1.47,676.42,22,82.67,27.29,96.74,Operativo
1/3/2024 22:30,9,Misterio,250,150,2.06,442.87,50,123.02,25.44,70.84,Operativo
1/3/2024 22:30,8,Cascada,300,280,9.23,314.5,39,68.14,22.57,73.17,Operativo
1/3/2024 22:30,7,Aventura,180,100,4.27,302.09,23,38.6,24.02,100.0,Operativo
1/3/2024 22:30,6,Navegante,280,180,7.92,199.66,25,27.73,25.84,94.86,Operativo
1/3/2024 22:30,5,Torre del Terror,200,250,12.96,116.76,32,20.76,22.53,92.03,Operativo
1/3/2024 22:30,3,Vista al Cielo,350,350,2.58,651.2,25,90.44,25.85,94.63,Operativo
1/3/2024 22:30,1,Dragón Veloz,150,300,24.1,145.39,35,28.27,24.47,86.55,Operativo
1/3/2024 22:30,4,Remolino,120,150,7.33,215.62,26,31.14,27.46,86.15,Operativo
1/3/2024 22:30,2,Caballos Mágicos,80,200,3.8,284.32,35,55.28,28.15,75.14,Operativo
1/3/2024 22:36,1,Dragón Veloz,150,300,23.82,214.25,58,69.03,22.29,100.0,Operativo
1/3/2024 22:36,2,Caballos Mágicos,80,200,3.82,308.92,25,42.91,24.73,78.11,Operativo
1/3/2024 22:36,3,Vista al Cielo,350,350,2.79,596.58,31,102.74,26.43,96.71,Operativo
1/3/2024 22:36,4,Remolino,120,150,5.08,194.53,36,38.91,24.38,98.21,Operativo
1/3/2024 22:36,5,Torre del Terror,200,250,14.0,118.55,16,10.54,23.54,70.12,Operativo
1/3/2024 22:36,7,Aventura,180,100,5.0,316.94,27,47.54,26.63,81.62,Operativo
1/3/2024 22:36,8,Cascada,300,280,9.6,346.71,27,52.01,22.75,79.44,Operativo
1/3/2024 22:36,9,Misterio,250,150,2.92,439.64,43,105.03,28.51,72.43,Operativo
1/3/2024 22:36,10,Pequeño Mundo,100,250,1.86,631.52,12,42.1,23.85,79.98,Operativo
1/3/2024 22:36,6,Navegante,280,180,6.87,227.42,54,68.22,28.77,91.87,Operativo
1/3/2024 22:42,10,Pequeño Mundo,100,250,1.98,552.09,32,98.15,26.38,82.05,Operativo
1/3/2024 22:42,6,Navegante,280,180,7.62,275.8,25,38.31,22.87,78.03,Operativo
1/3/2024 22:42,9,Misterio,250,150,3.23,347.94,20,38.66,23.49,84.27,Operativo
1/3/2024 22:42,8,Cascada,300,280,10.37,366.61,30,61.1,28.79,74.9,Operativo
1/3/2024 22:42,7,Aventura,180,100,5.42,288.6,25,40.08,28.4,100.0,Operativo
1/3/2024 22:42,5,Torre del Terror,200,250,14.03,145.19,29,23.39,31.48,85.91,Operativo
1/3/2024 22:42,3,Vista al Cielo,350,350,1.97,626.69,34,118.38,22.18,96.21,Operativo
1/3/2024 22:42,2,Caballos Mágicos,80,200,4.42,219.02,18,21.9,25.45,100.0,Operativo
1/3/2024 22:42,1,Dragón Veloz,150,300,21.52,204.23,28,31.77,29.08,83.1,Operativo
1/3/2024 22:42,4,Remolino,120,150,7.04,252.22,41,57.45,22.42,78.46,Operativo
1/3/2024 22:48,10,Pequeño Mundo,100,250,1.56,584.37,33,107.14,25.53,88.49,Operativo
1/3/2024 22:48,9,Misterio,250,150,2.58,361.05,29,58.17,31.76,82.98,Operativo
1/3/2024 22:48,8,Cascada,300,280,9.7,429.32,18,42.93,27.74,96.6,Operativo
1/3/2024 22:48,7,Aventura,180,100,2.92,295.89,18,29.59,25.18,68.75,Operativo
1/3/2024 22:48,6,Navegante,280,180,8.98,258.13,28,40.15,24.34,74.92,Operativo
1/3/2024 22:48,5,Torre del Terror,200,250,11.43,136.14,22,16.64,22.78,100.0,Operativo
1/3/2024 22:48,3,Vista al Cielo,350,350,2.35,642.88,42,150.01,26.71,86.02,Operativo
1/3/2024 22:48,2,Caballos Mágicos,80,200,5.1,326.05,49,88.76,23.55,85.55,Operativo
1/3/2024 22:48,1,Dragón Veloz,150,300,23.02,179.56,46,45.89,27.72,77.93,Operativo
1/3/2024 22:48,4,Remolino,120,150,7.6,261.4,27,39.21,22.6,75.53,Operativo
1/3/2024 22:54,7,Aventura,180,100,3.92,307.05,10,17.06,24.2,89.4,Cerrado
1/3/2024 22:54,9,Misterio,250,150,3.66,468.83,34,88.56,25.5,61.04,Operativo
1/3/2024 22:54,8,Cascada,300,280,8.97,383.78,28,59.7,25.09,83.25,Operativo
1/3/2024 22:54,6,Navegante,280,180,9.14,274.54,34,51.86,27.92,80.08,Operativo
1/3/2024 22:54,10,Pequeño Mundo,100,250,1.46,469.97,20,52.22,26.07,84.5,Operativo
1/3/2024 22:54,4,Remolino,120,150,7.2,246.49,23,31.5,30.43,88.99,Operativo
1/3/2024 22:54,1,Dragón Veloz,150,300,18.43,167.28,17,15.8,25.25,74.2,Operativo
1/3/2024 22:54,5,Torre del Terror,200,250,11.07,110.46,9,5.52,25.46,84.17,Operativo
1/3/2024 22:54,3,Vista al Cielo,350,350,2.45,540.51,31,93.09,25.45,69.97,Operativo
1/3/2024 22:54,2,Caballos Mágicos,80,200,3.41,318.4,23,40.68,25.68,85.61,Operativo
1/3/2024 23:00,1,Dragón Veloz,150,300,19.9,194.74,41,44.36,26.24,75.37,Operativo
1/3/2024 23:00,2,Caballos Mágicos,80,200,3.03,319.92,28,49.76,24.48,75.63,Operativo
1/3/2024 23:00,3,Vista al Cielo,350,350,2.1,620.34,27,93.05,25.03,96.4,Operativo
1/3/2024 23:00,4,Remolino,120,150,5.46,229.8,28,35.75,24.39,86.75,Cerrado
1/3/2024 23:00,5,Torre del Terror,200,250,13.32,108.64,28,16.9,25.84,82.27,Mantenimiento
1/3/2024 23:00,6,Navegante,280,180,8.59,242.41,27,36.36,19.56,100.0,Operativo
1/3/2024 23:00,7,Aventura,180,100,4.25,318.12,13,22.98,26.04,78.7,Operativo
1/3/2024 23:00,8,Cascada,300,280,8.72,358.16,14,27.86,26.17,91.82,Operativo
1/3/2024 23:00,9,Misterio,250,150,3.31,396.53,34,74.9,23.37,79.96,Operativo
1/3/2024 23:00,10,Pequeño Mundo,100,250,1.3,533.47,32,94.84,26.67,87.81,Operativo
1/3/2024 23:06,10,Pequeño Mundo,100,250,1.65,520.73,32,92.57,31.5,73.89,Operativo
1/3/2024 23:06,9,Misterio,250,150,3.45,446.94,22,54.63,22.07,79.93,Operativo
1/3/2024 23:06,8,Cascada,300,280,8.64,342.97,22,41.92,30.19,99.23,Operativo
1/3/2024 23:06,7,Aventura,180,100,6.12,302.39,0,0.0,28.71,79.6,Operativo
1/3/2024 23:06,6,Navegante,280,180,7.59,232.47,27,34.87,31.29,90.97,Operativo
1/3/2024 23:06,4,Remolino,120,150,6.2,242.39,29,39.05,21.02,84.73,Operativo
1/3/2024 23:06,3,Vista al Cielo,350,350,2.26,667.27,46,170.52,29.58,92.57,Operativo
1/3/2024 23:06,2,Caballos Mágicos,80,200,4.36,292.32,42,68.21,22.58,82.51,Operativo
1/3/2024 23:06,1,Dragón Veloz,150,300,21.98,179.6,12,11.97,33.98,100.0,Operativo
1/3/2024 23:06,5,Torre del Terror,200,250,12.84,127.59,36,25.52,27.84,91.04,Operativo
1/3/2024 23:12,10,Pequeño Mundo,100,250,1.76,661.62,23,84.54,20.44,62.92,Operativo
1/3/2024 23:12,9,Misterio,250,150,2.99,403.68,18,40.37,26.13,100.0,Operativo
1/3/2024 23:12,8,Cascada,300,280,9.37,397.29,37,81.66,25.51,90.87,Operativo
1/3/2024 23:12,7,Aventura,180,100,4.49,351.55,28,54.69,24.74,62.84,Operativo
1/3/2024 23:12,6,Navegante,280,180,6.97,302.5,38,63.86,26.02,88.94,Operativo
1/3/2024 23:12,5,Torre del Terror,200,250,17.07,128.12,25,17.79,21.83,66.2,Operativo
1/3/2024 23:12,3,Vista al Cielo,350,350,2.72,647.3,39,140.25,22.04,100.0,Operativo
1/3/2024 23:12,2,Caballos Mágicos,80,200,5.09,258.34,21,30.14,15.65,85.52,Operativo
1/3/2024 23:12,1,Dragón Veloz,150,300,21.36,188.09,39,40.75,23.56,80.67,Mantenimiento
1/3/2024 23:12,4,Remolino,120,150,5.63,200.74,27,30.11,24.55,84.59,Operativo
1/3/2024 23:18,10,Pequeño Mundo,100,250,1.33,579.7,42,135.26,24.96,87.6,Operativo
1/3/2024 23:18,9,Misterio,250,150,3.26,449.92,40,99.98,26.16,75.3,Mantenimiento
1/3/2024 23:18,8,Cascada,300,280,11.6,344.56,38,72.74,27.36,89.61,Operativo
1/3/2024 23:18,6,Navegante,280,180,8.77,253.23,28,39.39,23.77,92.38,Operativo
1/3/2024 23:18,7,Aventura,180,100,3.59,260.28,48,69.41,29.92,85.66,Operativo
1/3/2024 23:18,4,Remolino,120,150,6.02,243.08,24,32.41,19.48,77.16,Operativo
1/3/2024 23:18,1,Dragón Veloz,150,300,17.49,197.0,31,33.93,21.93,78.66,Operativo
1/3/2024 23:18,5,Torre del Terror,200,250,10.65,152.38,32,27.09,22.45,93.64,Mantenimiento
1/3/2024 23:18,3,Vista al Cielo,350,350,2.99,622.64,28,96.85,28.1,99.54,Operativo
1/3/2024 23:18,2,Caballos Mágicos,80,200,3.05,371.5,28,57.79,30.0,88.07,Operativo
1/3/2024 23:24,1,Dragón Veloz,150,300,15.03,185.98,26,26.86,25.95,90.84,Operativo
1/3/2024 23:24,2,Caballos Mágicos,80,200,4.64,318.36,25,44.22,26.31,100.0,Operativo
1/3/2024 23:24,3,Vista al Cielo,350,350,2.38,546.57,24,72.88,23.22,91.55,Operativo
1/3/2024 23:24,4,Remolino,120,150,6.61,254.14,18,25.41,26.12,90.59,Operativo
1/3/2024 23:24,5,Torre del Terror,200,250,14.44,122.83,26,17.74,22.25,87.5,Mantenimiento
1/3/2024 23:24,6,Navegante,280,180,5.56,228.88,19,24.16,27.48,69.92,Mantenimiento
1/3/2024 23:24,7,Aventura,180,100,4.86,309.19,30,51.53,28.73,86.23,Operativo
1/3/2024 23:24,8,Cascada,300,280,7.85,330.19,37,67.87,20.75,71.29,Mantenimiento
1/3/2024 23:24,9,Misterio,250,150,3.83,405.47,21,47.31,27.69,94.25,Operativo
1/3/2024 23:24,10,Pequeño Mundo,100,250,1.63,626.6,31,107.91,25.99,88.13,Operativo
1/3/2024 23:30,10,Pequeño Mundo,100,250,1.6,502.71,16,44.69,21.11,83.22,Operativo
1/3/2024 23:30,9,Misterio,250,150,2.85,393.76,18,39.38,27.2,95.07,Operativo
1/3/2024 23:30,8,Cascada,300,280,12.25,365.15,20,40.57,25.81,83.7,Operativo
1/3/2024 23:30,6,Navegante,280,180,8.15,245.15,28,38.13,30.29,83.29,Operativo
1/3/2024 23:30,7,Aventura,180,100,4.66,260.65,31,44.89,22.45,91.65,Operativo
1/3/2024 23:30,4,Remolino,120,150,7.15,235.1,11,14.37,23.7,100.0,Operativo
1/3/2024 23:30,1,Dragón Veloz,150,300,21.56,176.95,43,42.27,17.91,100.0,Operativo
1/3/2024 23:30,5,Torre del Terror,200,250,10.85,119.05,23,15.21,27.22,82.12,Mantenimiento
1/3/2024 23:30,3,Vista al Cielo,350,350,2.38,605.58,24,80.74,23.47,87.87,Operativo
1/3/2024 23:30,2,Caballos Mágicos,80,200,3.15,363.58,16,32.32,27.45,74.83,Operativo
1/3/2024 23:36,10,Pequeño Mundo,100,250,1.83,590.57,28,91.87,22.01,67.64,Operativo
1/3/2024 23:36,9,Misterio,250,150,3.03,429.73,20,47.75,28.87,78.66,Operativo
1/3/2024 23:36,8,Cascada,300,280,9.23,388.05,36,77.61,27.56,85.05,Operativo
1/3/2024 23:36,6,Navegante,280,180,7.44,256.44,23,32.77,28.59,100.0,Operativo
1/3/2024 23:36,7,Aventura,180,100,6.3,286.45,48,76.39,24.21,71.28,Operativo
1/3/2024 23:36,4,Remolino,120,150,6.37,267.33,50,74.26,22.09,89.25,Operativo
1/3/2024 23:36,3,Vista al Cielo,350,350,2.45,506.91,52,146.44,20.96,81.78,Operativo
1/3/2024 23:36,2,Caballos Mágicos,80,200,3.72,253.75,29,40.88,23.6,80.75,Operativo
1/3/2024 23:36,1,Dragón Veloz,150,300,22.47,173.14,36,34.63,29.2,72.91,Operativo
1/3/2024 23:36,5,Torre del Terror,200,250,12.86,111.32,42,25.97,22.09,83.87,Operativo
1/3/2024 23:42,10,Pequeño Mundo,100,250,1.84,554.73,26,80.13,22.4,85.14,Mantenimiento
1/3/2024 23:42,9,Misterio,250,150,3.38,347.67,22,42.49,26.23,89.1,Mantenimiento
1/3/2024 23:42,8,Cascada,300,280,9.85,360.05,23,46.01,29.33,70.65,Operativo
1/3/2024 23:42,7,Aventura,180,100,4.74,334.89,25,46.51,27.13,94.28,Mantenimiento
1/3/2024 23:42,6,Navegante,280,180,7.26,241.82,34,45.68,25.92,92.89,Operativo
1/3/2024 23:42,5,Torre del Terror,200,250,12.12,134.15,25,18.63,24.06,71.71,Operativo
1/3/2024 23:42,3,Vista al Cielo,350,350,2.59,701.86,33,128.67,26.94,81.79,Operativo
1/3/2024 23:42,1,Dragón Veloz,150,300,19.19,183.81,40,40.85,23.66,76.18,Operativo
1/3/2024 23:42,4,Remolino,120,150,5.31,249.37,22,30.48,23.62,85.06,Mantenimiento
1/3/2024 23:42,2,Caballos Mágicos,80,200,3.28,351.44,41,80.05,23.58,88.2,Operativo
1/3/2024 23:48,1,Dragón Veloz,150,300,14.36,187.76,31,32.34,23.15,68.81,Mantenimiento
1/3/2024 23:48,2,Caballos Mágicos,80,200,4.31,285.81,11,17.47,22.22,86.02,Mantenimiento
1/3/2024 23:48,3,Vista al Cielo,350,350,2.19,587.44,44,143.6,20.09,100.0,Operativo
1/3/2024 23:48,4,Remolino,120,150,6.51,260.33,24,34.71,28.82,69.21,Operativo
1/3/2024 23:48,5,Torre del Terror,200,250,11.42,110.85,55,33.87,26.26,91.13,Operativo
1/3/2024 23:48,6,Navegante,280,180,9.14,222.23,5,6.17,28.44,82.14,Operativo
1/3/2024 23:48,7,Aventura,180,100,4.93,295.0,29,47.53,22.07,70.03,Operativo
1/3/2024 23:48,8,Cascada,300,280,10.47,299.28,39,64.84,26.64,80.34,Operativo
1/3/2024 23:48,9,Misterio,250,150,3.61,428.87,26,61.95,27.88,91.47,Operativo
1/3/2024 23:48,10,Pequeño Mundo,100,250,1.46,602.95,28,93.79,21.19,95.87,Operativo
1/3/2024 23:54,7,Aventura,180,100,4.59,327.06,32,58.14,26.34,89.24,Operativo
1/3/2024 23:54,10,Pequeño Mundo,100,250,1.63,633.02,26,91.44,25.67,90.56,Mantenimiento
1/3/2024 23:54,9,Misterio,250,150,3.55,433.74,18,43.37,29.14,100.0,Mantenimiento
1/3/2024 23:54,8,Cascada,300,280,7.67,369.51,19,39.0,24.01,83.64,Mantenimiento
1/3/2024 23:54,6,Navegante,280,180,8.86,267.51,42,62.42,28.16,88.46,Operativo
1/3/2024 23:54,5,Torre del Terror,200,250,15.46,103.21,37,21.21,29.99,81.75,Operativo
1/3/2024 23:54,4,Remolino,120,150,6.29,268.71,38,56.73,27.12,84.16,Operativo
1/3/2024 23:54,3,Vista al Cielo,350,350,2.47,532.49,19,56.21,26.68,90.63,Operativo
1/3/2024 23:54,2,Caballos Mágicos,80,200,3.61,286.73,38,60.53,19.64,100.0,Operativo
1/3/2024 23:54,1,Dragón Veloz,150,300,23.19,159.56,35,31.03,23.15,100.0,Operativo
